word,rank,zipf,frequency,char_length,vowel_count,max_repeated_run,max_consonant_run,confusable_count,confusable_ratio,pronounceable,cl100k_tokens,o200k_tokens,shared_single_token,commonness_score,tokenizer_fit_score,readability_score,pronounceability_score,ambiguity_penalty,composite_score
platoon,14011,3.52,0.0000033113112148259077,7,3,2,2,3,0.43,true,2,2,false,0.78,10,24,22,0,56.78
practise,14012,3.52,0.0000033113112148259077,8,3,1,2,1,0.13,true,3,3,false,0.78,2,24,22,0,48.78
presses,14013,3.52,0.0000033113112148259077,7,2,2,2,0,0,true,2,2,false,0.78,10,24,22,0,56.78
rave,14014,3.52,0.0000033113112148259077,4,2,1,1,0,0,true,2,2,false,0.78,10,24,22,0,56.78
reactors,14015,3.52,0.0000033113112148259077,8,3,1,2,1,0.13,true,2,2,false,0.78,10,24,22,0,56.78
recreate,14016,3.52,0.0000033113112148259077,8,4,1,2,0,0,true,2,2,false,0.78,10,24,22,0,56.78
reeves,14017,3.52,0.0000033113112148259077,6,3,2,1,0,0,true,2,2,false,0.78,10,24,22,0,56.78
reigns,14018,3.52,0.0000033113112148259077,6,2,1,3,1,0.17,true,3,2,false,0.78,6,24,22,0,52.78
reno,14019,3.52,0.0000033113112148259077,4,2,1,1,1,0.25,true,1,1,true,0.78,30,24,22,0,76.78
resembling,14020,3.52,0.0000033113112148259077,10,3,1,3,2,0.2,true,2,2,false,0.78,10,18,22,0,50.78
residual,14021,3.52,0.0000033113112148259077,8,4,1,1,2,0.25,true,2,2,false,0.78,10,24,22,0,56.78
restricting,14022,3.52,0.0000033113112148259077,11,3,1,3,2,0.18,true,2,2,false,0.78,10,18,16,0,44.78
robe,14023,3.52,0.0000033113112148259077,4,2,1,1,1,0.25,true,1,1,true,0.78,30,24,22,0,76.78
rpg,14024,3.52,0.0000033113112148259077,3,0,1,3,0,0,false,2,2,false,0.78,10,10,-4,0,16.78
rye,14025,3.52,0.0000033113112148259077,3,2,1,1,0,0,false,2,2,false,0.78,10,10,16,0,36.78
sails,14026,3.52,0.0000033113112148259077,5,2,1,2,2,0.4,true,2,2,false,0.78,10,24,22,-4,52.78
sayin,14027,3.52,0.0000033113112148259077,5,3,1,1,1,0.2,true,2,2,false,0.78,10,24,22,0,56.78
sensational,14028,3.52,0.0000033113112148259077,11,5,1,2,3,0.27,true,3,2,false,0.78,6,18,16,0,40.78
sexism,14029,3.52,0.0000033113112148259077,6,2,1,2,1,0.17,true,2,2,false,0.77,10,24,22,0,56.77
smokers,14030,3.52,0.0000033113112148259077,7,2,1,2,1,0.14,true,2,3,false,0.77,6,24,22,0,52.77
sneaky,14031,3.52,0.0000033113112148259077,6,3,1,2,0,0,true,3,3,false,0.77,2,24,22,0,48.77
socket,14032,3.52,0.0000033113112148259077,6,2,1,2,1,0.17,true,1,1,true,0.77,30,24,22,0,76.77
spanning,14033,3.52,0.0000033113112148259077,8,2,2,2,1,0.13,true,2,2,false,0.77,10,24,22,0,56.77
specifics,14034,3.52,0.0000033113112148259077,9,3,1,2,2,0.22,true,2,2,false,0.77,10,18,22,0,50.77
spouses,14035,3.52,0.0000033113112148259077,7,3,1,2,1,0.14,true,2,2,false,0.77,10,24,22,0,56.77
starvation,14036,3.52,0.0000033113112148259077,10,4,1,2,2,0.2,true,2,2,false,0.77,10,18,22,0,50.77
starve,14037,3.52,0.0000033113112148259077,6,2,1,2,0,0,true,2,2,false,0.77,10,24,22,0,56.77
stool,14038,3.52,0.0000033113112148259077,5,2,2,2,3,0.6,true,2,2,false,0.77,10,24,22,-4,52.77
stricken,14039,3.52,0.0000033113112148259077,8,2,1,3,1,0.13,true,2,2,false,0.77,10,24,22,0,56.77
stripping,14040,3.52,0.0000033113112148259077,9,2,2,3,2,0.22,true,2,2,false,0.77,10,18,22,0,50.77
subscriber,14041,3.52,0.0000033113112148259077,10,3,1,4,1,0.1,true,1,1,true,0.77,30,18,22,0,70.77
systematically,14042,3.52,0.0000033113112148259077,14,6,2,2,3,0.21,false,2,2,false,0.77,10,10,16,0,36.77
taxed,14043,3.52,0.0000033113112148259077,5,2,1,1,0,0,true,2,2,false,0.77,10,24,22,0,56.77
tex,14044,3.52,0.0000033113112148259077,3,1,1,1,0,0,false,1,1,true,0.77,30,10,16,0,56.77
thanking,14045,3.52,0.0000033113112148259077,8,2,1,2,1,0.13,true,2,2,false,0.77,10,24,22,0,56.77
tibet,14046,3.52,0.0000033113112148259077,5,2,1,1,1,0.2,true,3,2,false,0.77,6,24,22,0,52.77
toledo,14047,3.52,0.0000033113112148259077,6,3,1,1,3,0.5,true,2,2,false,0.77,10,24,22,0,56.77
tread,14048,3.52,0.0000033113112148259077,5,2,1,2,0,0,true,2,2,false,0.77,10,24,22,0,56.77
tripping,14049,3.52,0.0000033113112148259077,8,2,2,2,2,0.25,true,2,2,false,0.77,10,24,22,0,56.77
truce,14050,3.52,0.0000033113112148259077,5,2,1,2,0,0,true,2,2,false,0.77,10,24,22,0,56.77
tsunami,14051,3.52,0.0000033113112148259077,7,3,1,2,1,0.14,true,2,2,false,0.77,10,24,22,0,56.77
turbines,14052,3.52,0.0000033113112148259077,8,3,1,2,1,0.13,true,3,3,false,0.77,2,24,22,0,48.77
turmoil,14053,3.52,0.0000033113112148259077,7,3,1,2,3,0.43,true,2,2,false,0.77,10,24,22,0,56.77
typed,14054,3.52,0.0000033113112148259077,5,2,1,1,0,0,true,1,1,true,0.77,30,24,22,0,76.77
tyranny,14055,3.52,0.0000033113112148259077,7,3,2,2,0,0,true,3,3,false,0.77,2,24,22,0,48.77
tyres,14056,3.52,0.0000033113112148259077,5,2,1,1,0,0,true,2,2,false,0.77,10,24,22,0,56.77
unfit,14057,3.52,0.0000033113112148259077,5,2,1,2,1,0.2,true,2,2,false,0.76,10,24,22,0,56.76
uphold,14058,3.52,0.0000033113112148259077,6,2,1,2,2,0.33,true,2,2,false,0.76,10,24,22,0,56.76
vita,14059,3.52,0.0000033113112148259077,4,2,1,1,1,0.25,true,2,1,false,0.76,14,24,22,0,60.76
volunteering,14060,3.52,0.0000033113112148259077,12,5,2,2,3,0.25,true,3,3,false,0.76,2,18,16,0,36.76
wal,14061,3.52,0.0000033113112148259077,3,1,1,1,1,0.33,false,1,1,true,0.76,30,10,16,0,56.76
warwick,14062,3.52,0.0000033113112148259077,7,2,1,2,1,0.14,true,2,2,false,0.76,10,24,22,0,56.76
waterloo,14063,3.52,0.0000033113112148259077,8,4,2,2,3,0.38,true,2,2,false,0.76,10,24,22,0,56.76
weeds,14064,3.52,0.0000033113112148259077,5,2,2,2,0,0,true,2,2,false,0.76,10,24,22,0,56.76
weir,14065,3.52,0.0000033113112148259077,4,2,1,1,1,0.25,true,2,2,false,0.76,10,24,22,0,56.76
wellbeing,14066,3.52,0.0000033113112148259077,9,3,2,3,3,0.33,true,2,2,false,0.76,10,18,22,0,50.76
wikileaks,14067,3.52,0.0000033113112148259077,9,4,1,2,3,0.33,true,2,3,false,0.76,6,18,22,0,46.76
wonderland,14068,3.52,0.0000033113112148259077,10,3,1,2,2,0.2,true,3,2,false,0.76,6,18,22,0,46.76
wrestler,14069,3.52,0.0000033113112148259077,8,2,1,3,1,0.13,true,3,3,false,0.76,2,24,22,0,48.76
yrs,14070,3.52,0.0000033113112148259077,3,1,1,2,0,0,false,2,1,false,0.76,14,10,16,0,40.76
zimmerman,14071,3.52,0.0000033113112148259077,9,3,2,2,1,0.11,true,2,2,false,0.76,10,18,22,0,50.76
zoning,14072,3.52,0.0000033113112148259077,6,2,1,2,2,0.33,true,2,2,false,0.76,10,24,22,0,56.76
abandoning,14073,3.51,0.000003235936569296281,10,4,1,2,2,0.2,true,3,3,false,0.76,2,18,22,0,42.76
abolition,14074,3.51,0.000003235936569296281,9,5,1,1,5,0.56,true,2,2,false,0.76,10,18,22,0,50.76
accessibility,14075,3.51,0.000003235936569296281,13,6,2,2,4,0.31,false,2,2,false,0.76,10,10,16,0,36.76
acquainted,14076,3.51,0.000003235936569296281,10,5,1,2,1,0.1,true,3,3,false,0.76,2,18,22,0,42.76
airplanes,14077,3.51,0.000003235936569296281,9,4,1,3,2,0.22,true,2,2,false,0.76,10,18,22,0,50.76
airs,14078,3.51,0.000003235936569296281,4,2,1,2,1,0.25,true,1,1,true,0.76,30,24,22,0,76.76
aloud,14079,3.51,0.000003235936569296281,5,3,1,1,2,0.4,true,2,2,false,0.76,10,24,22,-4,52.76
angular,14080,3.51,0.000003235936569296281,7,3,1,2,1,0.14,true,1,1,true,0.76,30,24,22,0,76.76
anterior,14081,3.51,0.000003235936569296281,8,4,1,2,2,0.25,true,2,2,false,0.76,10,24,22,0,56.76
appendix,14082,3.51,0.000003235936569296281,8,3,2,2,1,0.13,true,2,2,false,0.76,10,24,22,0,56.76
approx,14083,3.51,0.000003235936569296281,6,2,2,3,1,0.17,true,1,1,true,0.76,30,24,22,0,76.76
atp,14084,3.51,0.000003235936569296281,3,1,1,2,0,0,false,2,2,false,0.76,10,10,16,0,36.76
attackers,14085,3.51,0.000003235936569296281,9,3,2,2,0,0,true,2,2,false,0.76,10,18,22,0,50.76
auditorium,14086,3.51,0.000003235936569296281,10,6,1,1,3,0.3,true,3,3,false,0.75,2,18,22,0,42.75
augustine,14087,3.51,0.000003235936569296281,9,5,1,2,1,0.11,true,3,3,false,0.75,2,18,22,0,42.75
barking,14088,3.51,0.000003235936569296281,7,2,1,2,1,0.14,true,2,2,false,0.75,10,24,22,0,56.75
bauer,14089,3.51,0.000003235936569296281,5,3,1,1,0,0,true,2,1,false,0.75,14,24,22,0,60.75
beckham,14090,3.51,0.000003235936569296281,7,2,1,3,0,0,true,2,2,false,0.75,10,24,22,0,56.75
behaving,14091,3.51,0.000003235936569296281,8,3,1,2,1,0.13,true,2,2,false,0.75,10,24,22,0,56.75
benign,14092,3.51,0.000003235936569296281,6,2,1,2,1,0.17,true,2,2,false,0.75,10,24,22,0,56.75
berkshire,14093,3.51,0.000003235936569296281,9,3,1,4,1,0.11,true,3,3,false,0.75,2,18,22,0,42.75
bleach,14094,3.51,0.000003235936569296281,6,2,1,2,1,0.17,true,2,2,false,0.75,10,24,22,0,56.75
boast,14095,3.51,0.000003235936569296281,5,2,1,2,1,0.2,true,2,2,false,0.75,10,24,22,0,56.75
bowen,14096,3.51,0.000003235936569296281,5,2,1,1,1,0.2,true,2,2,false,0.75,10,24,22,0,56.75
brandy,14097,3.51,0.000003235936569296281,6,2,1,2,0,0,true,2,2,false,0.75,10,24,22,0,56.75
brethren,14098,3.51,0.000003235936569296281,8,2,1,3,0,0,true,2,2,false,0.75,10,24,22,0,56.75
brink,14099,3.51,0.000003235936569296281,5,1,1,2,1,0.2,true,2,2,false,0.75,10,24,22,0,56.75
bruh,14100,3.51,0.000003235936569296281,4,1,1,2,0,0,true,2,2,false,0.75,10,24,22,0,56.75
carving,14101,3.51,0.000003235936569296281,7,2,1,2,1,0.14,true,2,2,false,0.75,10,24,22,0,56.75
cas,14102,3.51,0.000003235936569296281,3,1,1,1,0,0,false,1,1,true,0.75,30,10,16,0,56.75
cass,14103,3.51,0.000003235936569296281,4,1,2,2,0,0,true,2,1,false,0.75,14,24,22,0,60.75
cctv,14104,3.51,0.000003235936569296281,4,0,2,4,0,0,false,3,3,false,0.75,2,24,2,0,28.75
cecil,14105,3.51,0.000003235936569296281,5,2,1,1,2,0.4,true,2,2,false,0.75,10,24,22,-4,52.75
cheeky,14106,3.51,0.000003235936569296281,6,3,2,2,0,0,true,3,3,false,0.75,2,24,22,0,48.75
chemist,14107,3.51,0.000003235936569296281,7,2,1,2,1,0.14,true,1,1,true,0.75,30,24,22,0,76.75
choi,14108,3.51,0.000003235936569296281,4,2,1,2,2,0.5,true,2,2,false,0.75,10,24,22,-6,50.75
coastline,14109,3.51,0.000003235936569296281,9,4,1,3,3,0.33,true,3,3,false,0.75,2,18,22,0,42.75
cobra,14110,3.51,0.000003235936569296281,5,2,1,2,1,0.2,true,1,1,true,0.75,30,24,22,0,76.75
collaborate,14111,3.51,0.000003235936569296281,11,5,2,2,4,0.36,true,3,3,false,0.75,2,18,16,0,36.75
comparatively,14112,3.51,0.000003235936569296281,13,6,1,2,3,0.23,false,3,2,false,0.75,6,10,16,0,32.75
compensated,14113,3.51,0.000003235936569296281,11,4,1,2,1,0.09,true,3,3,false,0.75,2,18,16,0,36.75
competed,14114,3.51,0.000003235936569296281,8,3,1,2,1,0.13,true,2,2,false,0.74,10,24,22,0,56.74
conor,14115,3.51,0.000003235936569296281,5,2,1,1,2,0.4,true,2,2,false,0.74,10,24,22,-4,52.74
cosmos,14116,3.51,0.000003235936569296281,6,2,1,2,2,0.33,true,2,2,false,0.74,10,24,22,0,56.74
councillors,14117,3.51,0.000003235936569296281,11,4,2,2,5,0.45,true,3,4,false,0.74,-2,18,16,0,32.74
crafting,14118,3.51,0.000003235936569296281,8,2,1,2,1,0.13,true,2,2,false,0.74,10,24,22,0,56.74
cuff,14119,3.51,0.000003235936569296281,4,1,2,2,0,0,true,2,2,false,0.74,10,24,22,0,56.74
curling,14120,3.51,0.000003235936569296281,7,2,1,2,2,0.29,true,2,2,false,0.74,10,24,22,0,56.74
cyclone,14121,3.51,0.000003235936569296281,7,3,1,2,2,0.29,true,2,2,false,0.74,10,24,22,0,56.74
dedicate,14122,3.51,0.000003235936569296281,8,4,1,1,1,0.13,true,2,2,false,0.74,10,24,22,0,56.74
deleting,14123,3.51,0.000003235936569296281,8,3,1,2,2,0.25,true,2,2,false,0.74,10,24,22,0,56.74
delusional,14124,3.51,0.000003235936569296281,10,5,1,1,4,0.4,true,3,3,false,0.74,2,18,22,0,42.74
deposition,14125,3.51,0.000003235936569296281,10,5,1,1,4,0.4,true,2,2,false,0.74,10,18,22,0,50.74
derive,14126,3.51,0.000003235936569296281,6,3,1,1,1,0.17,true,1,1,true,0.74,30,24,22,0,76.74
descend,14127,3.51,0.000003235936569296281,7,2,1,2,0,0,true,2,2,false,0.74,10,24,22,0,56.74
descending,14128,3.51,0.000003235936569296281,10,3,1,2,1,0.1,true,1,1,true,0.74,30,18,22,0,70.74
diligence,14129,3.51,0.000003235936569296281,9,4,1,2,3,0.33,true,3,3,false,0.74,2,18,22,0,42.74
disciplined,14130,3.51,0.000003235936569296281,11,4,1,2,4,0.36,true,3,3,false,0.74,2,18,16,0,36.74
discriminate,14131,3.51,0.000003235936569296281,12,5,1,3,3,0.25,true,3,3,false,0.74,2,18,16,0,36.74
distributions,14132,3.51,0.000003235936569296281,13,5,1,3,4,0.31,false,2,2,false,0.74,10,10,16,0,36.74
diversion,14133,3.51,0.000003235936569296281,9,4,1,2,3,0.33,true,2,2,false,0.74,10,18,22,0,50.74
doorway,14134,3.51,0.000003235936569296281,7,4,2,2,2,0.29,true,2,2,false,0.74,10,24,22,0,56.74
drilled,14135,3.51,0.000003235936569296281,7,2,2,2,3,0.43,true,2,2,false,0.74,10,24,22,0,56.74
dumpster,14136,3.51,0.000003235936569296281,8,2,1,4,0,0,true,2,2,false,0.74,10,24,22,0,56.74
emailed,14137,3.51,0.000003235936569296281,7,4,1,1,2,0.29,true,2,2,false,0.74,10,24,22,0,56.74
empower,14138,3.51,0.000003235936569296281,7,3,1,2,1,0.14,true,2,2,false,0.74,10,24,22,0,56.74
ernst,14139,3.51,0.000003235936569296281,5,1,1,4,0,0,true,2,2,false,0.74,10,24,22,0,56.74
ethiopian,14140,3.51,0.000003235936569296281,9,5,1,2,3,0.33,true,3,2,false,0.74,6,18,22,0,46.74
excerpt,14141,3.51,0.000003235936569296281,7,2,1,3,0,0,true,1,1,true,0.74,30,24,22,0,76.74
existent,14142,3.51,0.000003235936569296281,8,3,1,2,1,0.13,true,1,1,true,0.73,30,24,22,0,76.73
ezra,14143,3.51,0.000003235936569296281,4,2,1,2,0,0,true,2,2,false,0.73,10,24,22,0,56.73
fabricated,14144,3.51,0.000003235936569296281,10,4,1,2,1,0.1,true,2,2,false,0.73,10,18,22,0,50.73
fandom,14145,3.51,0.000003235936569296281,6,2,1,2,1,0.17,true,2,2,false,0.73,10,24,22,0,56.73
filmmakers,14146,3.51,0.000003235936569296281,10,3,2,3,2,0.2,true,3,3,false,0.73,2,18,22,0,42.73
filtered,14147,3.51,0.000003235936569296281,8,3,1,2,2,0.25,true,1,1,true,0.73,30,24,22,0,76.73
foe,14148,3.51,0.000003235936569296281,3,2,1,1,1,0.33,false,2,2,false,0.73,10,10,16,0,36.73
gatherings,14149,3.51,0.000003235936569296281,10,3,1,3,1,0.1,true,2,3,false,0.73,6,18,22,0,46.73
georgian,14150,3.51,0.000003235936569296281,8,4,1,2,2,0.25,true,3,3,false,0.73,2,24,22,0,48.73
getaway,14151,3.51,0.000003235936569296281,7,4,1,1,0,0,true,2,2,false,0.73,10,24,22,0,56.73
glamour,14152,3.51,0.000003235936569296281,7,3,1,2,2,0.29,true,3,3,false,0.73,2,24,22,0,48.73
heirs,14153,3.51,0.000003235936569296281,5,2,1,2,1,0.2,true,2,2,false,0.73,10,24,22,0,56.73
humphrey,14154,3.51,0.000003235936569296281,8,3,1,4,0,0,true,3,3,false,0.73,2,24,22,0,48.73
inbox,14155,3.51,0.000003235936569296281,5,2,1,2,2,0.4,true,1,2,false,0.73,14,24,22,-4,56.73
incidentally,14156,3.51,0.000003235936569296281,12,5,2,2,4,0.33,true,2,2,false,0.73,10,18,16,0,44.73
infinitely,14157,3.51,0.000003235936569296281,10,5,1,2,4,0.4,true,2,2,false,0.73,10,18,22,0,50.73
inflated,14158,3.51,0.000003235936569296281,8,3,1,3,2,0.25,true,3,2,false,0.73,6,24,22,0,52.73
influenza,14159,3.51,0.000003235936569296281,9,4,1,3,2,0.22,true,4,2,false,0.73,2,18,22,0,42.73
informs,14160,3.51,0.000003235936569296281,7,2,1,3,2,0.29,true,2,2,false,0.73,10,24,22,0,56.73
inspected,14161,3.51,0.000003235936569296281,9,3,1,3,1,0.11,true,2,2,false,0.73,10,18,22,0,50.73
instructional,14162,3.51,0.000003235936569296281,13,5,1,4,4,0.31,false,2,2,false,0.73,10,10,16,0,36.73
interviewer,14163,3.51,0.000003235936569296281,11,5,1,2,2,0.18,true,3,2,false,0.73,6,18,16,0,40.73
introductory,14164,3.51,0.000003235936569296281,12,5,1,3,3,0.25,true,2,3,false,0.73,6,18,16,0,40.73
iot,14165,3.51,0.000003235936569296281,3,2,1,1,2,0.67,false,1,1,true,0.73,30,10,16,-6,50.73
jaguar,14166,3.51,0.000003235936569296281,6,3,1,1,0,0,true,3,3,false,0.73,2,24,22,0,48.73
jamal,14167,3.51,0.000003235936569296281,5,2,1,1,1,0.2,true,2,2,false,0.73,10,24,22,0,56.73
judgments,14168,3.51,0.000003235936569296281,9,2,1,3,0,0,true,2,2,false,0.73,10,18,22,0,50.73
laurent,14169,3.51,0.000003235936569296281,7,3,1,2,1,0.14,true,2,2,false,0.73,10,24,22,0,56.73
licking,14170,3.51,0.000003235936569296281,7,2,1,2,3,0.43,true,2,2,false,0.72,10,24,22,0,56.72
ling,14171,3.51,0.000003235936569296281,4,1,1,2,2,0.5,true,1,1,true,0.72,30,24,22,-6,70.72
loft,14172,3.51,0.000003235936569296281,4,1,1,2,2,0.5,true,2,2,false,0.72,10,24,22,-6,50.72
lois,14173,3.51,0.000003235936569296281,4,2,1,1,3,0.75,true,2,2,false,0.72,10,24,22,-6,50.72
massively,14174,3.51,0.000003235936569296281,9,4,2,2,2,0.22,true,2,2,false,0.72,10,18,22,0,50.72
mediated,14175,3.51,0.000003235936569296281,8,4,1,1,1,0.13,true,2,2,false,0.72,10,24,22,0,56.72
mediation,14176,3.51,0.000003235936569296281,9,5,1,1,3,0.33,true,2,2,false,0.72,10,18,22,0,50.72
merrill,14177,3.51,0.000003235936569296281,7,2,2,2,3,0.43,true,3,3,false,0.72,2,24,22,0,48.72
metrics,14178,3.51,0.000003235936569296281,7,2,1,2,1,0.14,true,1,1,true,0.72,30,24,22,0,76.72
millennials,14179,3.51,0.000003235936569296281,11,4,2,2,5,0.45,true,3,2,false,0.72,6,18,16,0,40.72
modular,14180,3.51,0.000003235936569296281,7,3,1,1,2,0.29,true,2,2,false,0.72,10,24,22,0,56.72
nico,14181,3.51,0.000003235936569296281,4,2,1,1,2,0.5,true,2,1,false,0.72,14,24,22,-6,54.72
nutrient,14182,3.51,0.000003235936569296281,8,3,1,2,1,0.13,true,2,3,false,0.72,6,24,22,0,52.72
occupies,14183,3.51,0.000003235936569296281,8,4,2,2,2,0.25,true,2,2,false,0.72,10,24,22,0,56.72
oslo,14184,3.51,0.000003235936569296281,4,2,1,2,3,0.75,true,2,2,false,0.72,10,24,22,-6,50.72
outlaw,14185,3.51,0.000003235936569296281,6,3,1,2,2,0.33,true,2,2,false,0.72,10,24,22,0,56.72
oversee,14186,3.51,0.000003235936569296281,7,4,2,2,1,0.14,true,2,2,false,0.72,10,24,22,0,56.72
pageant,14187,3.51,0.000003235936569296281,7,3,1,2,0,0,true,2,2,false,0.72,10,24,22,0,56.72
parachute,14188,3.51,0.000003235936569296281,9,4,1,2,0,0,true,3,3,false,0.72,2,18,22,0,42.72
parasite,14189,3.51,0.000003235936569296281,8,4,1,1,1,0.13,true,3,2,false,0.72,6,24,22,0,52.72
parenthood,14190,3.51,0.000003235936569296281,10,4,2,3,2,0.2,true,2,2,false,0.72,10,18,22,0,50.72
perennial,14191,3.51,0.000003235936569296281,9,4,2,2,2,0.22,true,2,2,false,0.72,10,18,22,0,50.72
persistence,14192,3.51,0.000003235936569296281,11,4,1,2,1,0.09,true,2,2,false,0.72,10,18,16,0,44.72
piers,14193,3.51,0.000003235936569296281,5,2,1,2,1,0.2,true,2,2,false,0.72,10,24,22,0,56.72
pleas,14194,3.51,0.000003235936569296281,5,2,1,2,1,0.2,true,2,2,false,0.72,10,24,22,0,56.72
porto,14195,3.51,0.000003235936569296281,5,2,1,2,2,0.4,true,1,1,true,0.72,30,24,22,-4,72.72
postage,14196,3.51,0.000003235936569296281,7,3,1,2,1,0.14,true,2,2,false,0.72,10,24,22,0,56.72
praises,14197,3.51,0.000003235936569296281,7,3,1,2,1,0.14,true,2,2,false,0.72,10,24,22,0,56.72
preschool,14198,3.51,0.000003235936569296281,9,3,2,3,3,0.33,true,2,2,false,0.72,10,18,22,0,50.72
procedural,14199,3.51,0.000003235936569296281,10,4,1,2,2,0.2,true,3,2,false,0.71,6,18,22,0,46.71
profoundly,14200,3.51,0.000003235936569296281,10,4,1,3,3,0.3,true,3,3,false,0.71,2,18,22,0,42.71
prohibit,14201,3.51,0.000003235936569296281,8,3,1,2,3,0.38,true,2,2,false,0.71,10,24,22,0,56.71
pronunciation,14202,3.51,0.000003235936569296281,13,6,1,2,4,0.31,false,2,2,false,0.71,10,10,16,0,36.71
provoked,14203,3.51,0.000003235936569296281,8,3,1,2,2,0.25,true,2,2,false,0.71,10,24,22,0,56.71
quotation,14204,3.51,0.000003235936569296281,9,5,1,1,3,0.33,true,2,1,false,0.71,14,18,22,0,54.71
rappers,14205,3.51,0.000003235936569296281,7,2,2,2,0,0,true,2,2,false,0.71,10,24,22,0,56.71
registers,14206,3.51,0.000003235936569296281,9,3,1,2,1,0.11,true,1,2,false,0.71,14,18,22,0,54.71
relentless,14207,3.51,0.000003235936569296281,10,3,2,3,2,0.2,true,3,3,false,0.71,2,18,22,0,42.71
remnants,14208,3.51,0.000003235936569296281,8,2,1,3,0,0,true,2,2,false,0.71,10,24,22,0,56.71
repression,14209,3.51,0.000003235936569296281,10,4,2,2,2,0.2,true,2,2,false,0.71,10,18,22,0,50.71
reprinted,14210,3.51,0.000003235936569296281,9,3,1,2,1,0.11,true,2,2,false,0.71,10,18,22,0,50.71
resolving,14211,3.51,0.000003235936569296281,9,3,1,2,3,0.33,true,2,3,false,0.71,6,18,22,0,46.71
ridiculously,14212,3.51,0.000003235936569296281,12,6,1,2,5,0.42,true,3,2,false,0.71,6,18,16,0,40.71
roaring,14213,3.51,0.000003235936569296281,7,3,1,2,2,0.29,true,2,2,false,0.71,10,24,22,0,56.71
salisbury,14214,3.51,0.000003235936569296281,9,4,1,2,2,0.22,true,2,3,false,0.71,6,18,22,0,46.71
scandals,14215,3.51,0.000003235936569296281,8,2,1,2,1,0.13,true,3,3,false,0.71,2,24,22,0,48.71
scrapped,14216,3.51,0.000003235936569296281,8,2,2,3,0,0,true,2,2,false,0.71,10,24,22,0,56.71
seasoned,14217,3.51,0.000003235936569296281,8,4,1,1,1,0.13,true,2,2,false,0.71,10,24,22,0,56.71
shootout,14218,3.51,0.000003235936569296281,8,4,2,2,3,0.38,true,2,2,false,0.71,10,24,22,0,56.71
sigma,14219,3.51,0.000003235936569296281,5,2,1,2,1,0.2,true,1,1,true,0.71,30,24,22,0,76.71
simulations,14220,3.51,0.000003235936569296281,11,5,1,2,4,0.36,true,2,2,false,0.71,10,18,16,0,44.71
somethin,14221,3.51,0.000003235936569296281,8,3,1,2,2,0.25,true,3,3,false,0.71,2,24,22,0,48.71
sourced,14222,3.51,0.000003235936569296281,7,3,1,2,1,0.14,true,2,2,false,0.71,10,24,22,0,56.71
specializing,14223,3.51,0.000003235936569296281,12,5,1,2,4,0.33,true,2,2,false,0.71,10,18,16,0,44.71
spectator,14224,3.51,0.000003235936569296281,9,3,1,2,1,0.11,true,2,2,false,0.71,10,18,22,0,50.71
speculative,14225,3.51,0.000003235936569296281,11,5,1,2,2,0.18,true,2,2,false,0.71,10,18,16,0,44.71
spins,14226,3.51,0.000003235936569296281,5,1,1,2,1,0.2,true,2,2,false,0.71,10,24,22,0,56.71
stadiums,14227,3.51,0.000003235936569296281,8,3,1,2,1,0.13,true,3,2,false,0.7,6,24,22,0,52.7
stalls,14228,3.51,0.000003235936569296281,6,1,2,3,2,0.33,true,2,2,false,0.7,10,24,22,0,56.7
stripe,14229,3.51,0.000003235936569296281,6,2,1,3,1,0.17,true,1,1,true,0.7,30,24,22,0,76.7
submerged,14230,3.51,0.000003235936569296281,9,3,1,2,0,0,true,2,2,false,0.7,10,18,22,0,50.7
surgeries,14231,3.51,0.000003235936569296281,9,4,1,2,1,0.11,true,2,2,false,0.7,10,18,22,0,50.7
symmetry,14232,3.51,0.000003235936569296281,8,3,2,2,0,0,true,2,2,false,0.7,10,24,22,0,56.7
syndicate,14233,3.51,0.000003235936569296281,9,4,1,2,1,0.11,true,3,3,false,0.7,2,18,22,0,42.7
tae,14234,3.51,0.000003235936569296281,3,2,1,1,0,0,false,2,2,false,0.7,10,10,16,0,36.7
thornton,14235,3.51,0.000003235936569296281,8,2,1,3,2,0.25,true,3,2,false,0.7,6,24,22,0,52.7
tibetan,14236,3.51,0.000003235936569296281,7,3,1,1,1,0.14,true,4,3,false,0.7,-2,24,22,0,44.7
tighten,14237,3.51,0.000003235936569296281,7,2,1,3,1,0.14,true,2,2,false,0.7,10,24,22,0,56.7
townsend,14238,3.51,0.000003235936569296281,8,2,1,3,1,0.13,true,2,2,false,0.7,10,24,22,0,56.7
trenches,14239,3.51,0.000003235936569296281,8,2,1,3,0,0,true,3,2,false,0.7,6,24,22,0,52.7
trustworthy,14240,3.51,0.000003235936569296281,11,3,1,3,1,0.09,true,2,2,false,0.7,10,18,16,0,44.7
tvs,14241,3.51,0.000003235936569296281,3,0,1,3,0,0,false,2,2,false,0.7,10,10,-4,0,16.7
twelfth,14242,3.51,0.000003235936569296281,7,1,1,4,1,0.14,true,2,2,false,0.7,10,24,22,0,56.7
tyre,14243,3.51,0.000003235936569296281,4,2,1,1,0,0,true,2,2,false,0.7,10,24,22,0,56.7
ultrasound,14244,3.51,0.000003235936569296281,10,4,1,3,2,0.2,true,2,3,false,0.7,6,18,22,0,46.7
usher,14245,3.51,0.000003235936569296281,5,2,1,2,0,0,true,1,1,true,0.7,30,24,22,0,76.7
